date,cityid,engagement,badges,break_engagement,break_badges
2020-2-2,11,-0.0663,0.0168,.,.
2020-2-9,11,-0.0942,0.0298,.,.
2020-2-16,11,-0.164,-0.126,.,.
2020-2-23,11,-0.145,-0.105,.,.
2020-3-1,11,-0.0922,-0.19,.,.
2020-3-8,11,-0.179,-0.306,.,.
2020-3-15,11,-0.952,-0.977,.,.
2020-3-22,11,-0.801,-0.824,.,.
2020-3-29,11,-0.358,-0.247,.,.
2020-4-5,11,-0.0291,-0.201,.,.
2020-4-12,11,-0.0494,-0.0321,.,.
2020-4-19,11,-0.072,-0.015,.,.
2020-4-26,11,-0.275,-0.167,.,.
2020-5-3,11,-0.274,-0.109,.,.
2020-5-10,11,.,.,-0.303,-0.134
2020-5-17,11,.,.,-0.346,-0.218
2020-5-24,11,.,.,-0.435,-0.355
2020-5-31,11,.,.,-0.837,-0.825
2020-6-7,11,.,.,-0.969,-0.989
2020-6-14,11,.,.,-0.964,-0.989
2020-6-21,11,.,.,-0.98,-0.987
2020-6-28,11,.,.,-0.654,-0.688
2020-7-5,11,.,.,-0.685,-0.72
2020-7-12,11,.,.,-0.969,-0.611
2020-7-19,11,.,.,-0.976,.
2020-7-26,11,.,.,-0.978,.
2020-8-2,11,.,.,-0.985,.
2020-8-9,11,.,.,-0.977,.
2020-8-16,11,.,.,-0.984,.
2020-8-23,11,.,.,-0.898,-0.996
2020-8-30,11,.,.,-0.506,-0.826
2020-9-6,11,.,.,-0.433,-0.528
2020-9-13,11,.,.,-0.455,-0.547
2020-9-20,11,-0.332,-0.45,.,.
2020-9-27,11,-0.312,-0.393,.,.
2020-10-4,11,-0.385,-0.372,.,.
2020-10-11,11,-0.488,-0.657,.,.
2020-10-18,11,-0.467,-0.575,.,.
2020-10-25,11,-0.455,-0.569,.,.
2020-1-12,12,0.0047,0.0377,.,.
2020-1-19,12,0.0372,0.069,.,.
2020-1-26,12,-0.0429,-0.144,.,.
2020-2-2,12,0.0455,0.0992,.,.
2020-2-9,12,0.00788,0.091,.,.
2020-2-16,12,-0.0343,-0.00313,.,.
2020-2-23,12,-0.321,-0.304,.,.
2020-3-1,12,0.0401,0.151,.,.
2020-3-8,12,0.058,0.189,.,.
2020-3-15,12,0.0342,0.147,.,.
2020-3-22,12,-0.361,-0.0636,.,.
2020-3-29,12,-0.336,-0.0127,.,.
2020-4-5,12,-0.279,0.0172,.,.
2020-4-12,12,-0.401,-0.0882,.,.
2020-4-19,12,-0.0532,0.457,.,.
2020-4-26,12,-0.00771,0.544,.,.
2020-5-3,12,-0.0284,0.494,.,.
2020-5-10,12,.,.,-0.107,0.328
2020-5-17,12,.,.,-0.189,0.127
2020-5-24,12,.,.,-0.193,0.197
2020-5-31,12,.,.,-0.371,-0.125
2020-6-7,12,.,.,-0.59,-0.447
2020-6-14,12,.,.,-0.799,-0.711
2020-6-21,12,.,.,-0.873,-0.866
2020-6-28,12,.,.,-0.912,-0.862
2020-7-5,12,.,.,-0.93,-0.894
2020-7-12,12,.,.,-0.915,-0.856
2020-7-19,12,.,.,-0.931,.
2020-7-26,12,.,.,-0.94,.
2020-8-2,12,.,.,-0.948,.
2020-8-9,12,.,.,-0.943,.
2020-8-16,12,.,.,-0.825,.
2020-8-23,12,.,.,-0.463,-0.712
2020-8-30,12,.,.,-0.154,-0.0696
2020-9-6,12,.,.,-0.0174,0.136
2020-9-13,12,.,.,-0.0231,0.0802
2020-9-20,12,0.0151,0.262,.,.
2020-9-27,12,0.0256,0.301,.,.
2020-10-4,12,-0.0264,0.215,.,.
2020-10-11,12,-0.0398,0.231,.,.
2020-10-18,12,-0.106,0.0844,.,.
2020-10-25,12,-0.1,0.0442,.,.
2020-1-12,13,0.0659,0.104,.,.
2020-1-19,13,-0.00251,-0.0354,.,.
2020-1-26,13,-0.0946,-0.184,.,.
2020-2-2,13,0.0313,0.0982,.,.
2020-2-9,13,0.028,0.0671,.,.
2020-2-16,13,0.00763,0.00321,.,.
2020-2-23,13,-0.309,-0.346,.,.
2020-3-1,13,-0.116,-0.213,.,.
2020-3-8,13,0.0265,-0.00785,.,.
2020-3-15,13,-0.0599,-0.0184,.,.
2020-3-22,13,-0.234,0.361,.,.
2020-3-29,13,-0.286,0.321,.,.
2020-4-5,13,-0.327,0.211,.,.
2020-4-12,13,-0.529,-0.118,.,.
2020-4-19,13,-0.32,0.166,.,.
2020-4-26,13,-0.329,0.106,.,.
2020-5-3,13,-0.363,-0.0179,.,.
2020-5-10,13,.,.,-0.391,-0.0976
2020-5-17,13,.,.,-0.48,-0.335
2020-5-24,13,.,.,-0.496,-0.276
2020-5-31,13,.,.,-0.54,-0.411
2020-6-7,13,.,.,-0.571,-0.382
2020-6-14,13,.,.,-0.797,-0.736
2020-6-21,13,.,.,-0.92,-0.926
2020-6-28,13,.,.,-0.955,-0.957
2020-7-5,13,.,.,-0.956,-0.962
2020-7-12,13,.,.,-0.907,-0.896
2020-7-19,13,.,.,-0.952,.
2020-7-26,13,.,.,-0.953,.
2020-8-2,13,.,.,-0.962,.
2020-8-9,13,.,.,-0.958,.
2020-8-16,13,.,.,-0.96,.
2020-8-23,13,.,.,-0.936,-0.936
2020-8-30,13,.,.,-0.921,-0.941
2020-9-6,13,.,.,-0.814,-0.914
2020-9-13,13,.,.,-0.226,-0.343
2020-9-20,13,-0.0157,0.258,.,.
2020-9-27,13,0.111,0.39,.,.
2020-10-4,13,0.147,0.415,.,.
2020-10-11,13,0.113,0.298,.,.
2020-10-18,13,0.115,0.279,.,.
2020-10-25,13,0.116,0.264,.,.
2020-1-12,14,0.0612,0.197,.,.
2020-1-19,14,0.0198,0.0235,.,.
2020-1-26,14,-0.00794,-0.211,.,.
2020-2-2,14,-0.00306,0.00777,.,.
2020-2-9,14,0.0483,0.141,.,.
2020-2-16,14,0.0717,0.174,.,.
2020-2-23,14,-0.0156,-0.0332,.,.
2020-3-1,14,0.0515,0.0718,.,.
2020-3-8,14,0.058,0.151,.,.
2020-3-15,14,-0.0162,0.0512,.,.
2020-3-22,14,-0.419,-0.131,.,.
2020-3-29,14,-0.252,0.458,.,.
2020-4-5,14,-0.248,0.464,.,.
2020-4-12,14,-0.435,0.0831,.,.
2020-4-19,14,-0.137,0.432,.,.
2020-4-26,14,-0.0818,0.633,.,.
2020-5-3,14,0.00555,0.888,.,.
2020-5-10,14,.,.,0.0645,0.871
2020-5-17,14,.,.,-0.00131,0.705
2020-5-24,14,.,.,0.0502,0.787
2020-5-31,14,.,.,-0.0656,0.532
2020-6-7,14,.,.,-0.239,0.271
2020-6-14,14,.,.,-0.644,-0.527
2020-6-21,14,.,.,-0.889,-0.865
2020-6-28,14,.,.,-0.951,-0.926
2020-7-5,14,.,.,-0.944,-0.901
2020-7-12,14,.,.,-0.814,-0.865
2020-7-19,14,.,.,-0.829,.
2020-7-26,14,.,.,-0.841,.
2020-8-2,14,.,.,-0.856,.
2020-8-9,14,.,.,-0.914,.
2020-8-16,14,.,.,-0.961,.
2020-8-23,14,.,.,-0.946,-0.947
2020-8-30,14,.,.,-0.872,-0.932
2020-9-6,14,.,.,-0.622,-0.737
2020-9-13,14,.,.,-0.0766,-0.0966
2020-9-20,14,0.196,0.543,.,.
2020-9-27,14,0.22,0.5,.,.
2020-10-4,14,0.0769,0.286,.,.
2020-10-11,14,0.105,0.422,.,.
2020-10-18,14,0.0422,0.357,.,.
2020-10-25,14,0.0441,0.314,.,.
2020-1-12,15,0.0047,-0.0606,.,.
2020-1-19,15,-0.00819,-0.0501,.,.
2020-1-26,15,-0.0214,-0.065,.,.
2020-2-2,15,0.0341,0.0973,.,.
2020-2-9,15,0.0328,0.14,.,.
2020-2-16,15,-0.00184,0.0561,.,.
2020-2-23,15,-0.0244,-0.0693,.,.
2020-3-1,15,0.0185,0.0421,.,.
2020-3-8,15,-0.0135,0.0472,.,.
2020-3-15,15,0.0848,0.211,.,.
2020-3-22,15,-0.236,0.122,.,.
2020-3-29,15,-0.261,0.216,.,.
2020-4-5,15,-0.0945,0.346,.,.
2020-4-12,15,-0.145,0.155,.,.
2020-4-19,15,-0.34,-0.0634,.,.
2020-4-26,15,-0.147,0.157,.,.
2020-5-3,15,-0.201,0.184,.,.
2020-5-10,15,.,.,-0.274,0.0476
2020-5-17,15,.,.,-0.361,-0.109
2020-5-24,15,.,.,-0.577,-0.354
2020-5-31,15,.,.,-0.923,-0.931
2020-6-7,15,.,.,-0.952,-0.959
2020-6-14,15,.,.,-0.963,-0.954
2020-6-21,15,.,.,-0.969,-0.964
2020-6-28,15,.,.,-0.954,-0.97
2020-7-5,15,.,.,-0.975,-0.98
2020-7-12,15,.,.,-0.971,-0.982
2020-7-19,15,.,.,-0.957,.
2020-7-26,15,.,.,-0.971,.
2020-8-2,15,.,.,-0.97,.
2020-8-9,15,.,.,-0.943,.
2020-8-16,15,.,.,-0.633,.
2020-8-23,15,.,.,-0.776,-0.838
2020-8-30,15,.,.,-0.753,-0.826
2020-9-6,15,.,.,-0.59,-0.793
2020-9-13,15,.,.,-0.276,-0.445
2020-9-20,15,-0.268,-0.0927,.,.
2020-9-27,15,-0.175,-0.0633,.,.
2020-10-4,15,-0.0477,0.184,.,.
2020-10-11,15,-0.122,0.123,.,.
2020-10-18,15,-0.267,-0.232,.,.
2020-10-25,15,-0.215,-0.151,.,.
2020-1-12,16,0.0426,0.229,.,.
2020-1-19,16,0.207,0.161,.,.
2020-1-26,16,-0.165,-0.407,.,.
2020-2-2,16,-0.131,-0.119,.,.
2020-2-9,16,0.238,0.346,.,.
2020-2-16,16,0.291,0.639,.,.
2020-2-23,16,0.232,0.494,.,.
2020-3-1,16,0.187,0.236,.,.
2020-3-8,16,0.224,0.281,.,.
2020-3-15,16,0.277,0.0677,.,.
2020-3-22,16,-0.66,-0.414,.,.
2020-3-29,16,-0.0549,-0.0272,.,.
2020-4-5,16,0.198,0.598,.,.
2020-4-12,16,0.0295,0.484,.,.
2020-4-19,16,-0.195,0.234,.,.
2020-4-26,16,-0.156,-0.111,.,.
2020-5-3,16,-0.266,-0.00611,.,.
2020-5-10,16,.,.,-0.266,-0.0777
2020-5-17,16,.,.,-0.418,-0.132
2020-5-24,16,.,.,-0.409,-0.195
2020-5-31,16,.,.,-0.536,-0.36
2020-6-7,16,.,.,-0.941,-0.437
2020-6-14,16,.,.,-0.941,-0.566
2020-6-21,16,.,.,-0.916,-0.64
2020-6-28,16,.,.,-0.85,-0.461
2020-7-5,16,.,.,-0.927,-0.508
2020-7-12,16,.,.,-0.906,-0.891
2020-7-19,16,.,.,-0.906,.
2020-7-26,16,.,.,-0.946,.
2020-8-2,16,.,.,-0.915,.
2020-8-9,16,.,.,-0.946,.
2020-8-16,16,.,.,-0.946,.
2020-8-23,16,.,.,-0.93,-0.964
2020-8-30,16,.,.,-0.973,-1
2020-9-6,16,.,.,-0.415,-0.424
2020-9-13,16,.,.,-0.422,-0.01
2020-9-20,16,0.019,-0.389,.,.
2020-9-27,16,0.106,0.0584,.,.
2020-10-4,16,-0.122,-0.16,.,.
2020-10-11,16,-0.553,-0.632,.,.
2020-10-18,16,-0.561,-0.62,.,.
2020-10-25,16,-0.688,-0.418,.,.
2020-1-12,17,0.188,0.0679,.,.
2020-1-19,17,0.0606,-0.0234,.,.
2020-1-26,17,-0.19,-0.084,.,.
2020-2-2,17,-0.0918,0.0173,.,.
2020-2-9,17,-0.168,-0.112,.,.
2020-2-16,17,0.00326,0.0121,.,.
2020-2-23,17,-0.118,-0.00684,.,.
2020-3-1,17,0.0163,0.181,.,.
2020-3-8,17,0.00109,0.239,.,.
2020-3-15,17,0.0223,0.236,.,.
2020-3-22,17,-0.498,-0.106,.,.
2020-3-29,17,-0.524,-0.0274,.,.
2020-4-5,17,-0.412,-0.0199,.,.
2020-4-12,17,-0.576,-0.271,.,.
2020-4-19,17,-0.749,-0.516,.,.
2020-4-26,17,-0.651,-0.322,.,.
2020-5-3,17,-0.704,-0.376,.,.
2020-5-10,17,.,.,-0.764,-0.493
2020-5-17,17,.,.,-0.788,-0.602
2020-5-24,17,.,.,-0.788,-0.531
2020-5-31,17,.,.,-0.821,-0.601
2020-6-7,17,.,.,-0.885,-0.809
2020-6-14,17,.,.,-0.947,-0.859
2020-6-21,17,.,.,-0.961,-0.909
2020-6-28,17,.,.,-0.926,-0.929
2020-7-5,17,.,.,-0.949,-0.914
2020-7-12,17,.,.,-0.93,-0.86
2020-7-19,17,.,.,-0.87,.
2020-7-26,17,.,.,-0.893,.
2020-8-2,17,.,.,-0.912,.
2020-8-9,17,.,.,-0.951,.
2020-8-16,17,.,.,-0.881,.
2020-8-23,17,.,.,-0.622,-0.481
2020-8-30,17,.,.,-0.692,-0.527
2020-9-6,17,.,.,-0.685,-0.644
2020-9-13,17,.,.,-0.536,-0.641
2020-9-20,17,-0.507,-0.53,.,.
2020-9-27,17,-0.525,-0.522,.,.
2020-10-4,17,-0.606,-0.625,.,.
2020-10-11,17,-0.763,-0.769,.,.
2020-10-18,17,-0.781,-0.753,.,.
2020-10-25,17,-0.896,-0.874,.,.
2020-1-12,18,0.0298,0.0217,.,.
2020-1-19,18,-0.00149,0.0013,.,.
2020-1-26,18,-0.0657,-0.16,.,.
2020-2-2,18,0.0527,0.189,.,.
2020-2-9,18,0.0439,0.163,.,.
2020-2-16,18,0.0345,0.0879,.,.
2020-2-23,18,0.0116,-0.0604,.,.
2020-3-1,18,0.0625,0.164,.,.
2020-3-8,18,0.00944,0.0306,.,.
2020-3-15,18,-0.0237,-0.107,.,.
2020-3-22,18,-0.797,-0.756,.,.
2020-3-29,18,-0.839,-0.784,.,.
2020-4-5,18,-0.868,-0.816,.,.
2020-4-12,18,-0.658,-0.62,.,.
2020-4-19,18,-0.49,-0.325,.,.
2020-4-26,18,-0.56,-0.368,.,.
2020-5-3,18,-0.589,-0.381,.,.
2020-5-10,18,.,.,-0.613,-0.403
2020-5-17,18,.,.,-0.667,-0.515
2020-5-24,18,.,.,-0.718,-0.569
2020-5-31,18,.,.,-0.827,-0.786
2020-6-7,18,.,.,-0.958,-0.961
2020-6-14,18,.,.,-0.973,-0.977
2020-6-21,18,.,.,-0.982,-0.985
2020-6-28,18,.,.,-0.973,-0.916
2020-7-5,18,.,.,-0.971,-0.962
2020-7-12,18,.,.,-0.984,-0.92
2020-7-19,18,.,.,-0.99,.
2020-7-26,18,.,.,-0.991,.
2020-8-2,18,.,.,-0.991,.
2020-8-9,18,.,.,-0.989,.
2020-8-16,18,.,.,-0.859,.
2020-8-23,18,.,.,-0.47,-0.595
2020-8-30,18,.,.,-0.305,-0.276
2020-9-6,18,.,.,-0.255,-0.206
2020-9-13,18,.,.,-0.305,-0.362
2020-9-20,18,-0.235,-0.213,.,.
2020-9-27,18,-0.27,-0.282,.,.
2020-10-4,18,-0.266,-0.217,.,.
2020-10-11,18,-0.526,-0.488,.,.
2020-10-18,18,-0.758,-0.79,.,.
2020-10-25,18,-0.477,-0.642,.,.
2020-1-12,19,-0.00417,-0.0689,.,.
2020-1-19,19,0.0743,-0.0463,.,.
2020-1-26,19,-0.0169,-0.0983,.,.
2020-2-2,19,0.0211,0.0912,.,.
2020-2-9,19,-0.0165,0.00508,.,.
2020-2-16,19,0.0454,0.13,.,.
2020-2-23,19,-0.0866,-0.0357,.,.
2020-3-1,19,-0.0494,0.0537,.,.
2020-3-8,19,-0.0667,-0.0412,.,.
2020-3-15,19,-0.785,-0.718,.,.
2020-3-22,19,-0.617,-0.457,.,.
2020-3-29,19,0.0719,0.588,.,.
2020-4-5,19,0.202,0.703,.,.
2020-4-12,19,0.31,0.913,.,.
2020-4-19,19,0.339,0.932,.,.
2020-4-26,19,0.347,0.892,.,.
2020-5-3,19,0.356,0.822,.,.
2020-5-10,19,.,.,0.321,0.747
2020-5-17,19,.,.,0.239,0.631
2020-5-24,19,.,.,0.135,0.48
2020-5-31,19,.,.,-0.399,-0.223
2020-6-7,19,.,.,-0.915,-0.905
2020-6-14,19,.,.,-0.929,-0.915
2020-6-21,19,.,.,-0.946,-0.944
2020-6-28,19,.,.,-0.949,-0.919
2020-7-5,19,.,.,-0.952,-0.884
2020-7-12,19,.,.,-0.936,-0.944
2020-7-19,19,.,.,-0.96,.
2020-7-26,19,.,.,-0.965,.
2020-8-2,19,.,.,-0.96,.
2020-8-9,19,.,.,-0.957,.
2020-8-16,19,.,.,-0.951,.
2020-8-23,19,.,.,-0.527,-0.778
2020-8-30,19,.,.,0.0189,0.0793
2020-9-6,19,.,.,-0.047,0.114
2020-9-13,19,.,.,-0.121,0.0776
2020-9-20,19,-0.0601,0.209,.,.
2020-9-27,19,-0.0332,0.281,.,.
2020-10-4,19,-0.073,0.0913,.,.
2020-10-11,19,-0.171,-0.0252,.,.
2020-10-18,19,-0.259,-0.138,.,.
2020-10-25,19,-0.339,-0.226,.,.
2020-1-12,20,0.0501,0.0619,.,.
2020-1-19,20,0.0137,-0.00339,.,.
2020-1-26,20,-0.0688,-0.13,.,.
2020-2-2,20,-0.000387,0.0168,.,.
2020-2-9,20,0.022,0.107,.,.
2020-2-16,20,0.0098,0.109,.,.
2020-2-23,20,-0.0429,-0.0241,.,.
2020-3-1,20,0.0217,0.157,.,.
2020-3-8,20,0.0576,0.237,.,.
2020-3-15,20,-0.0142,0.126,.,.
2020-3-22,20,-0.738,-0.638,.,.
2020-3-29,20,-0.582,-0.371,.,.
2020-4-5,20,-0.526,-0.32,.,.
2020-4-12,20,-0.59,-0.428,.,.
2020-4-19,20,-0.638,-0.498,.,.
2020-4-26,20,-0.681,-0.582,.,.
2020-5-3,20,-0.73,-0.673,.,.
2020-5-10,20,.,.,-0.778,-0.74
2020-5-17,20,.,.,-0.832,-0.826
2020-5-24,20,.,.,-0.892,-0.869
2020-5-31,20,.,.,-0.961,-0.946
2020-6-7,20,.,.,-0.962,-0.956
2020-6-14,20,.,.,-0.957,-0.949
2020-6-21,20,.,.,-0.96,-0.958
2020-6-28,20,.,.,-0.972,-0.944
2020-7-5,20,.,.,-0.973,-0.96
2020-7-12,20,.,.,-0.956,-0.962
2020-7-19,20,.,.,-0.95,.
2020-7-26,20,.,.,-0.95,.
2020-8-2,20,.,.,-0.957,.
2020-8-9,20,.,.,-0.938,.
2020-8-16,20,.,.,-0.885,.
2020-8-23,20,.,.,-0.794,-0.815
2020-8-30,20,.,.,-0.5,-0.493
2020-9-6,20,.,.,-0.254,-0.23
2020-9-13,20,.,.,-0.131,-0.141
2020-9-20,20,0.103,0.197,.,.
2020-9-27,20,0.0823,0.13,.,.
2020-10-4,20,0.000311,0.0708,.,.
2020-10-11,20,-0.106,-0.0774,.,.
2020-10-18,20,-0.93,-0.896,.,.
2020-10-25,20,-0.763,-0.797,.,.
2020-1-12,21,-0.0904,-0.0143,.,.
2020-1-19,21,-0.0412,0.0747,.,.
2020-1-26,21,0.0239,-0.172,.,.
2020-2-2,21,0.189,0.151,.,.
2020-2-9,21,0.163,0.235,.,.
2020-2-16,21,0.0369,-0.202,.,.
2020-2-23,21,-0.17,-0.405,.,.
2020-3-1,21,0.0094,-0.241,.,.
2020-3-8,21,0.328,0.362,.,.
2020-3-15,21,0.384,0.724,.,.
2020-3-22,21,0.0962,0.937,.,.
2020-3-29,21,0.137,0.748,.,.
2020-4-5,21,-0.254,0.313,.,.
2020-4-12,21,-0.00217,0.482,.,.
2020-4-19,21,-0.0484,0.434,.,.
2020-4-26,21,-0.189,0.132,.,.
2020-5-3,21,-0.167,0.0556,.,.
2020-5-10,21,.,.,-0.173,0.107
2020-5-17,21,.,.,-0.223,-0.162
2020-5-24,21,.,.,-0.228,-0.0705
2020-5-31,21,.,.,-0.497,-0.258
2020-6-7,21,.,.,-0.678,-0.683
2020-6-14,21,.,.,-0.857,-0.778
2020-6-21,21,.,.,-0.892,-0.909
2020-6-28,21,.,.,-0.844,-0.812
2020-7-5,21,.,.,-0.835,-0.829
2020-7-12,21,.,.,-0.836,-0.963
2020-7-19,21,.,.,-0.776,.
2020-7-26,21,.,.,-0.775,.
2020-8-2,21,.,.,-0.802,.
2020-8-9,21,.,.,-0.793,.
2020-8-16,21,.,.,-0.799,.
2020-8-23,21,.,.,-0.532,-0.953
2020-8-30,21,.,.,-0.131,-0.276
2020-9-6,21,.,.,0.118,0.169
2020-9-13,21,.,.,0.268,0.377
2020-9-20,21,0.12,0.256,.,.
2020-9-27,21,0.502,0.706,.,.
2020-10-4,21,0.959,1.14,.,.
2020-10-11,21,-0.0803,0.0199,.,.
2020-10-18,21,-0.0716,-0.291,.,.
2020-10-25,21,0.0896,-0.263,.,.
2020-1-12,23,-0.0233,0.0497,.,.
2020-1-19,23,0.000892,-0.105,.,.
2020-1-26,23,-0.0571,-0.187,.,.
2020-2-2,23,0.146,0.169,.,.
2020-2-9,23,0.0767,0.21,.,.
2020-2-16,23,0.158,0.224,.,.
2020-2-23,23,0.086,0.106,.,.
2020-3-1,23,0.2,0.296,.,.
2020-3-8,23,0.234,0.305,.,.
2020-3-15,23,0.0818,0.0424,.,.
2020-3-22,23,-0.686,-0.427,.,.
2020-3-29,23,-0.69,-0.376,.,.
2020-4-5,23,-0.52,-0.206,.,.
2020-4-12,23,-0.271,0.214,.,.
2020-4-19,23,-0.264,0.329,.,.
2020-4-26,23,-0.284,0.309,.,.
2020-5-3,23,-0.335,0.3,.,.
2020-5-10,23,.,.,-0.36,0.165
2020-5-17,23,.,.,-0.425,0.0283
2020-5-24,23,.,.,-0.417,0.0546
2020-5-31,23,.,.,-0.477,-0.129
2020-6-7,23,.,.,-0.529,-0.222
2020-6-14,23,.,.,-0.632,-0.334
2020-6-21,23,.,.,-0.932,-0.911
2020-6-28,23,.,.,-0.885,-0.808
2020-7-5,23,.,.,-0.891,-0.816
2020-7-12,23,.,.,-0.935,-0.733
2020-7-19,23,.,.,-0.942,.
2020-7-26,23,.,.,-0.939,.
2020-8-2,23,.,.,-0.934,.
2020-8-9,23,.,.,-0.948,.
2020-8-16,23,.,.,-0.956,.
2020-8-23,23,.,.,-0.954,-0.88
2020-8-30,23,.,.,-0.95,-0.914
2020-9-6,23,.,.,-0.891,-0.897
2020-9-13,23,.,.,0.168,-0.284
2020-9-20,23,0.639,0.344,.,.
2020-9-27,23,0.809,0.593,.,.
2020-10-4,23,0.826,0.679,.,.
2020-10-11,23,0.745,0.553,.,.
2020-10-18,23,0.558,0.475,.,.
2020-10-25,23,0.669,0.498,.,.
2020-1-12,24,0.0713,0.153,.,.
2020-1-19,24,0.00103,-0.0243,.,.
2020-1-26,24,-0.00597,-0.0407,.,.
2020-2-2,24,-0.0312,-0.0803,.,.
2020-2-9,24,0.015,0.0281,.,.
2020-2-16,24,0.0184,0.0491,.,.
2020-2-23,24,-0.0398,-0.0179,.,.
2020-3-1,24,0.0582,0.193,.,.
2020-3-8,24,0.069,0.232,.,.
2020-3-15,24,0.0538,0.3,.,.
2020-3-22,24,-0.493,-0.165,.,.
2020-3-29,24,-0.604,-0.142,.,.
2020-4-5,24,-0.2,0.363,.,.
2020-4-12,24,0.0427,0.681,.,.
2020-4-19,24,0.285,0.915,.,.
2020-4-26,24,0.25,0.96,.,.
2020-5-3,24,0.151,0.906,.,.
2020-5-10,24,.,.,0.0914,0.647
2020-5-17,24,.,.,-0.00823,0.362
2020-5-24,24,.,.,0.00502,0.508
2020-5-31,24,.,.,-0.103,0.185
2020-6-7,24,.,.,-0.243,0.0731
2020-6-14,24,.,.,-0.549,-0.45
2020-6-21,24,.,.,-0.9,-0.86
2020-6-28,24,.,.,-0.943,-0.888
2020-7-5,24,.,.,-0.948,-0.937
2020-7-12,24,.,.,-0.911,-0.923
2020-7-19,24,.,.,-0.932,.
2020-7-26,24,.,.,-0.938,.
2020-8-2,24,.,.,-0.941,.
2020-8-9,24,.,.,-0.93,.
2020-8-16,24,.,.,-0.933,.
2020-8-23,24,.,.,-0.93,-0.912
2020-8-30,24,.,.,-0.92,-0.924
2020-9-6,24,.,.,-0.757,-0.932
2020-9-13,24,.,.,-0.592,-0.808
2020-9-20,24,-0.18,-0.208,.,.
2020-9-27,24,-0.00445,0.152,.,.
2020-10-4,24,0.0383,0.329,.,.
2020-10-11,24,-0.0761,0.125,.,.
2020-10-18,24,-0.0474,0.254,.,.
2020-10-25,24,-0.0682,0.161,.,.
2020-1-12,25,0.123,0.212,.,.
2020-1-19,25,0.0136,-0.0379,.,.
2020-1-26,25,-0.071,-0.12,.,.
2020-2-2,25,-0.0557,0.0402,.,.
2020-2-9,25,0.0143,0.0421,.,.
2020-2-16,25,0.0442,0.155,.,.
2020-2-23,25,-0.35,-0.309,.,.
2020-3-1,25,0.0542,0.102,.,.
2020-3-8,25,0.176,0.118,.,.
2020-3-15,25,0.0945,0.256,.,.
2020-3-22,25,0.175,0.661,.,.
2020-3-29,25,0.21,1.11,.,.
2020-4-5,25,0.236,1.09,.,.
2020-4-12,25,0.127,0.801,.,.
2020-4-19,25,0.101,0.696,.,.
2020-4-26,25,-0.209,0.306,.,.
2020-5-3,25,0.106,0.698,.,.
2020-5-10,25,.,.,0.131,0.739
2020-5-17,25,.,.,0.0315,0.49
2020-5-24,25,.,.,-0.0162,0.47
2020-5-31,25,.,.,-0.0866,0.327
2020-6-7,25,.,.,-0.118,0.361
2020-6-14,25,.,.,-0.241,0.195
2020-6-21,25,.,.,-0.397,-0.193
2020-6-28,25,.,.,-0.89,-0.788
2020-7-5,25,.,.,-0.902,-0.863
2020-7-12,25,.,.,-0.796,-0.826
2020-7-19,25,.,.,-0.901,.
2020-7-26,25,.,.,-0.916,.
2020-8-2,25,.,.,-0.918,.
2020-8-9,25,.,.,-0.938,.
2020-8-16,25,.,.,-0.95,.
2020-8-23,25,.,.,-0.945,-0.911
2020-8-30,25,.,.,-0.931,-0.902
2020-9-6,25,.,.,-0.927,-0.904
2020-9-13,25,.,.,-0.802,-0.905
2020-9-20,25,-0.702,-0.669,.,.
2020-9-27,25,-0.127,-0.342,.,.
2020-10-4,25,-0.0802,-0.197,.,.
2020-10-11,25,-0.231,-0.24,.,.
2020-10-18,25,-0.314,-0.367,.,.
2020-10-25,25,-0.321,-0.336,.,.
2020-1-12,26,-0.179,-0.209,.,.
2020-1-19,26,0.068,-0.037,.,.
2020-1-26,26,0.103,0.332,.,.
2020-2-2,26,0.068,0.0668,.,.
2020-2-9,26,-0.37,-0.58,.,.
2020-2-16,26,0.0512,-0.317,.,.
2020-2-23,26,-0.177,-0.39,.,.
2020-3-1,26,-0.11,-0.313,.,.
2020-3-8,26,-0.366,-0.505,.,.
2020-3-15,26,-0.468,-0.634,.,.
2020-3-22,26,-0.935,-0.886,.,.
2020-3-29,26,-0.834,-0.731,.,.
2020-4-5,26,-0.869,-0.764,.,.
2020-4-12,26,-0.854,-0.884,.,.
2020-4-19,26,-0.945,-0.969,.,.
2020-4-26,26,-0.96,-0.946,.,.
2020-5-3,26,-0.965,-0.892,.,.
2020-5-10,26,.,.,-0.975,-0.896
2020-5-17,26,.,.,-0.975,-0.993
2020-5-24,26,.,.,-0.99,-0.979
2020-5-31,26,.,.,-0.995,-0.993
2020-6-7,26,.,.,-1,-1
2020-6-14,26,.,.,-1,-1
2020-6-21,26,.,.,-0.995,-0.998
2020-7-12,26,.,.,.,.
2020-7-26,26,.,.,-0.937,.
2020-8-2,26,.,.,-0.937,.
2020-8-9,26,.,.,.,.
2020-8-23,26,.,.,-0.957,-0.981
2020-8-30,26,.,.,-0.915,-1
2020-9-6,26,.,.,-0.786,-0.966
2020-9-13,26,.,.,-0.829,-0.914
2020-9-20,26,-0.57,-0.483,.,.
2020-9-27,26,-0.936,-0.928,.,.
2020-10-4,26,-0.85,-0.859,.,.
2020-10-11,26,-0.985,-0.981,.,.
2020-10-18,26,-0.99,-0.992,.,.
2020-10-25,26,-0.985,-0.987,.,.
